Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,time,Date,Time,Weekday,Sentiment_encode,Sentiment_Category
wasteland lost trust echo broken promise reverberate,Betrayal,2016-12-12 10:00:00,TrustWasteland,Facebook,"['#Betrayal', '#ReverberatingPromises']",25.0,50.0,Italy,2016,12,12,10,2016-12-12 10:00:00,2016-12-12,10:00:00,0,19,négatif
avoiding shard shattered dream walking tightrope resilience,Resilience,2020-07-18 15:15:00,DreamTightrope,Twitter,"['#Resilience', '#TightropeWalk']",35.0,70.0,Japan,2020,7,18,15,2020-07-18 15:15:00,2020-07-18,15:15:00,5,158,neutre
suffocating silence solitude echo laughter thrived,Isolation,2022-05-20 20:30:00,EchoedLaughter,Instagram,"['#Isolation', '#SilentSolitude']",30.0,60.0,South Africa,2022,5,20,20,2022-05-20 20:30:00,2022-05-20,20:30:00,4,112,négatif
haunted specter lost possibility ghost refuse fade away,Regret,2019-11-08 14:45:00,PossibilityGhost,Twitter,"['#Regret', '#FadingPossibilities']",18.0,35.0,Spain,2019,11,8,14,2019-11-08 14:45:00,2019-11-08,14:45:00,4,153,neutre
labyrinth despair echo broken heart reverberate endlessly,Despair,2017-03-28 22:00:00,EndlessLabyrinth,Facebook,"['#Despair', '#EndlessReverberation']",28.0,55.0,Australia,2017,3,28,22,2017-03-28 22:00:00,2017-03-28,22:00:00,1,50,négatif
sinking like autumn leaf river sorrow carried away current,Sorrow,2020-09-15 18:15:00,RiverOfSorrow,Instagram,"['#Sorrow', '#AutumnLeaves']",22.0,45.0,Canada,2020,9,15,18,2020-09-15 18:15:00,2020-09-15,18:15:00,1,170,neutre
garden broken dream petal fall silent testimony shattered hope,Desolation,2018-06-10 13:30:00,DreamGardener,Twitter,"['#Desolation', '#ShatteredHopes']",20.0,40.0,UK,2018,6,10,13,2018-06-10 13:30:00,2018-06-10,13:30:00,6,49,négatif
tear currency grief spent marketplace lost love longing,Grief,2016-12-22 21:45:00,CurrencyOfTears,Facebook,"['#Grief', '#LostLoveLonging']",25.0,50.0,USA,2016,12,22,21,2016-12-22 21:45:00,2016-12-22,21:45:00,3,91,négatif
wandering maze betrayal wall closing every wrong turn,Betrayal,2021-01-05 16:20:00,MazeWanderer,Instagram,"['#Betrayal', '#ClosingWalls']",15.0,30.0,Germany,2021,1,5,16,2021-01-05 16:20:00,2021-01-05,16:20:00,1,19,négatif
soul weathered storm heartbreak seeking refuge calm,Heartbreak,2019-04-18 11:00:00,StormSeeker,Twitter,"['#Heartbreak', '#CalmAfterStorm']",22.0,45.0,Brazil,2019,4,18,11,2019-04-18 11:00:00,2019-04-18,11:00:00,3,97,positif
tapestry despair thread hope unravel leaving portrait sorrow,Despair,2017-08-28 19:30:00,TapestrySorrow,Facebook,"['#Despair', '#UnraveledHope']",18.0,35.0,India,2017,8,28,19,2017-08-28 19:30:00,2017-08-28,19:30:00,0,50,neutre
like withered rose garden love petal fall silent surrender time,Loss,2023-02-10 14:30:00,WitheredRose,Instagram,"['#Loss', '#SilentSurrender']",28.0,55.0,France,2023,2,10,14,2023-02-10 14:30:00,2023-02-10,14:30:00,4,122,positif
void heartache echo love song play note pang longing,Heartache,2022-07-10 22:15:00,LoveSongEcho,Instagram,"['#Heartache', '#LoveSongLonging']",30.0,60.0,Japan,2022,7,10,22,2022-07-10 22:15:00,2022-07-10,22:15:00,6,96,positif
nostalgia bittersweet dance moonlit ballroom cherished memory,Nostalgia,2019-05-15 21:30:00,MoonlitMemories,Twitter,"['#Nostalgia', '#CherishedMemories']",18.0,35.0,Italy,2019,5,15,21,2019-05-15 21:30:00,2019-05-15,21:30:00,2,136,neutre
symphony grief tear note composing melancholic melody,Grief,2018-11-28 14:00:00,SymphonyOfTears,Facebook,"['#Grief', '#MelancholicMelody']",22.0,45.0,Germany,2018,11,28,14,2018-11-28 14:00:00,2018-11-28,14:00:00,2,91,négatif
betrayal venomous serpent slithering garden trust poisoning root,Betrayal,2021-03-02 17:45:00,VenomousGarden,Instagram,"['#Betrayal', '#PoisonedTrust']",25.0,50.0,Canada,2021,3,2,17,2021-03-02 17:45:00,2021-03-02,17:45:00,1,19,neutre
sinking quicksand despair harder fight deeper descend,Despair,2016-10-18 19:30:00,QuicksandFighter,Twitter,"['#Despair', '#DeepDescent']",20.0,40.0,USA,2016,10,18,19,2016-10-18 19:30:00,2016-10-18,19:30:00,1,50,négatif
wandering cemetery lost dream tombstone marking untold sorrow,Desolation,2020-08-15 12:30:00,DreamCemetery,Facebook,"['#Desolation', '#UntoldSorrows']",28.0,55.0,France,2020,8,15,12,2020-08-15 12:30:00,2020-08-15,12:30:00,5,49,neutre
swept away river regret current past refusing release,Regret,2017-04-28 16:20:00,RegretRiver,Instagram,"['#Regret', '#PastCurrents']",18.0,35.0,UK,2017,4,28,16,2017-04-28 16:20:00,2017-04-28,16:20:00,4,153,négatif
whisper lost love linger attic heart forgotten erased,Loss,2019-09-10 21:00:00,HeartAttic,Twitter,"['#Loss', '#ForgottenLove']",22.0,45.0,Australia,2019,9,10,21,2019-09-10 21:00:00,2019-09-10,21:00:00,1,122,positif
gallery broken promise shattered vow framed painful exhibition,Betrayal,2022-01-28 13:45:00,PromiseGallery,Facebook,"['#Betrayal', '#ShatteredVows']",15.0,30.0,Brazil,2022,1,28,13,2022-01-28 13:45:00,2022-01-28,13:45:00,4,19,négatif
echo solitude silent conversation soul shadow,Solitude,2016-06-15 22:30:00,EchoedConversation,Instagram,"['#Solitude', '#ShadowConversation']",30.0,60.0,Spain,2016,6,15,22,2016-06-15 22:30:00,2016-06-15,22:30:00,2,169,neutre
dancing sunshine step celebration joy found simple moment,Joy,2021-08-20 15:45:00,SunshineDancer,Instagram,"['#Joy', '#SimpleMoments']",40.0,80.0,USA,2021,8,20,15,2021-08-20 15:45:00,2021-08-20,15:45:00,4,116,positif
laughter echo air chorus happiness lift spirit higher,Happiness,2018-04-12 18:30:00,EchoedLaughter,Twitter,"['#Happiness', '#SpiritLifter']",35.0,70.0,Canada,2018,4,12,18,2018-04-12 18:30:00,2018-04-12,18:30:00,3,92,positif
garden contentment bloom whisper tale inner peace joy,Contentment,2022-02-15 12:20:00,GardenOfJoy,Facebook,"['#Contentment', '#InnerPeace']",25.0,50.0,UK,2022,2,15,12,2022-02-15 12:20:00,2022-02-15,12:20:00,1,40,positif
chasing dream vibrant sky journey fueled hope enthusiasm,Enthusiasm,2019-10-28 14:15:00,DreamChaser,Instagram,"['#Enthusiasm', '#HopefulJourney']",30.0,60.0,Australia,2019,10,28,14,2019-10-28 14:15:00,2019-10-28,14:15:00,0,71,positif
serenading star heart full gratitude melody thankfulness,Gratitude,2017-12-22 21:00:00,StarSerenader,Twitter,"['#Gratitude', '#ThankfulMelody']",22.0,45.0,India,2017,12,22,21,2017-12-22 21:00:00,2017-12-22,21:00:00,4,90,positif
basking glow accomplishment milestone stepping stone happiness,Accomplishment,2020-06-10 17:30:00,GlowAchiever,Facebook,"['#Accomplishment', '#HappinessMilestone']",28.0,55.0,Germany,2020,6,10,17,2020-06-10 17:30:00,2020-06-10,17:30:00,2,1,positif
dance positivity every step rhythm uplifting soul harmony,Positivity,2016-09-18 19:45:00,DanceHarmony,Instagram,"['#Positivity', '#SoulUpliftment']",18.0,35.0,France,2016,9,18,19,2016-09-18 19:45:00,2016-09-18,19:45:00,6,147,neutre
overflowing joy cup laughter shared friend moment cherished,Joy,2023-03-10 14:30:00,LaughterCup,Twitter,"['#Joy', '#CherishedMoment']",20.0,40.0,Japan,2023,3,10,14,2023-03-10 14:30:00,2023-03-10,14:30:00,4,116,positif
draped warmth kindness quilt compassion stitched love,Kindness,2019-05-05 12:15:00,QuiltedCompassion,Facebook,"['#Kindness', '#LoveStitches']",25.0,50.0,Brazil,2019,5,5,12,2019-05-05 12:15:00,2019-05-05,12:15:00,6,120,positif
garden friendship bloom testament beauty camaraderie,Friendship,2018-08-28 16:00:00,FriendshipGarden,Instagram,"['#Friendship', '#CamaraderieBlooms']",30.0,60.0,South Africa,2018,8,28,16,2018-08-28 16:00:00,2018-08-28,16:00:00,1,84,neutre
embrace love heartbeat melody dancing rhythm affection,Love,2022-11-15 20:45:00,MelodyOfLove,Twitter,"['#Love', '#RhythmOfAffection']",35.0,70.0,USA,2022,11,15,20,2022-11-15 20:45:00,2022-11-15,20:45:00,1,124,positif
surrounded color joy canvas painted laughter endless smile,Joy,2019-07-02 17:00:00,ColorfulLaughter,Instagram,"['#Joy', '#EndlessSmiles']",40.0,80.0,Canada,2019,7,2,17,2019-07-02 17:00:00,2019-07-02,17:00:00,1,116,positif
symphony excitement note burst energy igniting soul fervor,Excitement,2021-04-18 14:20:00,SymphonyFervor,Facebook,"['#Excitement', '#IgnitedSoul']",30.0,60.0,UK,2021,4,18,14,2021-04-18 14:20:00,2021-04-18,14:20:00,6,76,neutre
surprise gift wrapped anticipation unfolds moment delight wonder,Surprise,2023-02-05 19:30:00,WrappedDelight,Twitter,"['#Surprise', '#WonderfulMoment']",25.0,50.0,Australia,2023,2,5,19,2023-02-05 19:30:00,2023-02-05,19:30:00,6,174,neutre
lost maze curiosity twist turn unveils treasure discovery,Curiosity,2018-09-22 12:45:00,MazeDiscovery,Instagram,"['#Curiosity', '#TreasuresOfDiscovery']",22.0,45.0,India,2018,9,22,12,2018-09-22 12:45:00,2018-09-22,12:45:00,5,46,neutre
floating cloud gratitude raindrop blessing shower thankfulness,Gratitude,2016-12-10 21:15:00,CloudsOfBlessings,Facebook,"['#Gratitude', '#ShowerOfThankfulness']",28.0,55.0,Germany,2016,12,10,21,2016-12-10 21:15:00,2016-12-10,21:15:00,5,90,neutre
like comet inspiration streaking sky creativity leaving trail brilliance,Inspiration,2020-05-28 16:00:00,CometCreativity,Twitter,"['#Inspiration', '#BrilliantTrails']",18.0,35.0,France,2020,5,28,16,2020-05-28 16:00:00,2020-05-28,16:00:00,3,108,neutre
celebration success firework accomplishment light night sky triumph,Success,2017-11-15 22:30:00,FireworksTriumph,Instagram,"['#Success', '#NightSkyTriumph']",22.0,45.0,Japan,2017,11,15,22,2017-11-15 22:30:00,2017-11-15,22:30:00,2,172,positif
symphony laughter note key unlocking door boundless happiness,Happiness,2021-08-02 19:00:00,LaughterSymphony,Facebook,"['#Happiness', '#BoundlessLaughter']",30.0,60.0,Brazil,2021,8,2,19,2021-08-02 19:00:00,2021-08-02,19:00:00,0,92,positif
carnival emotion rollercoaster thrill sends heart wild ride,Thrill,2019-03-28 15:30:00,EmotionCarnival,Instagram,"['#Thrill', '#WildHeartRide']",35.0,70.0,South Africa,2019,3,28,15,2019-03-28 15:30:00,2019-03-28,15:30:00,3,178,positif
standing grandeur eiffel tower moment reflect beauty parisian dream,Reflection,2018-05-12 17:30:00,ParisDreamer,Twitter,"['#Reflection', '#ParisianDreams']",28.0,55.0,France,2018,5,12,17,2018-05-12 17:30:00,2018-05-12,17:30:00,5,152,neutre
lost enchantment disneyland ride journey realm childhood fantasy,Enchantment,2022-09-28 15:45:00,DisneylandExplorer,Instagram,"['#Enchantment', '#ChildhoodFantasies']",30.0,60.0,USA,2022,9,28,15,2022-09-28 15:45:00,2022-09-28,15:45:00,2,67,neutre
exploring wonder ferrari world roar engine creating symphony speed,Excitement,2019-11-10 14:00:00,FerrariSpeedster,Facebook,"['#Excitement', '#SymphonyOfSpeed']",22.0,45.0,Italy,2019,11,10,14,2019-11-10 14:00:00,2019-11-10,14:00:00,6,76,neutre
amidst tulip field keukenhof tapestry color paint soul springtime joy,Joy,2021-04-02 18:20:00,KeukenhofAdventurer,Instagram,"['#Joy', '#SpringtimeColors']",35.0,70.0,Netherlands,2021,4,2,18,2021-04-02 18:20:00,2021-04-02,18:20:00,4,116,positif
wandering historical street kyoto step journey heart japan tradition,Exploration,2017-08-22 21:30:00,KyotoAdventurer,Twitter,"['#Exploration', '#JapaneseTraditions']",18.0,35.0,Japan,2017,8,22,21,2017-08-22 21:30:00,2017-08-22,21:30:00,1,78,neutre
embrace grand canyon nature masterpiece moment marvel earth grandeur,Awe,2020-06-15 16:45:00,CanyonMarveler,Instagram,"['#Awe', '#EarthsGrandeur']",25.0,50.0,USA,2020,6,15,16,2020-06-15 16:45:00,2020-06-15,16:45:00,0,17,positif
journeying serenity santorini sunset paint sky hue tranquility,Serenity,2016-09-10 19:15:00,SantoriniTraveler,Facebook,"['#Serenity', '#SunsetHues']",22.0,45.0,Greece,2016,9,10,19,2016-09-10 19:15:00,2016-09-10,19:15:00,5,166,neutre
amazed architectural marvel petra stone telling tale ancient civilization,Amazement,2023-01-28 13:00:00,PetraExplorer,Twitter,"['#Amazement', '#AncientTales']",30.0,60.0,Jordan,2023,1,28,13,2023-01-28 13:00:00,2023-01-28,13:00:00,5,7,neutre
embarking gondola ride venice canal reflecting romance timeless city,Romance,2019-04-18 16:30:00,VeniceRomantic,Instagram,"['#Romance', '#TimelessCity']",20.0,40.0,Italy,2019,4,18,16,2019-04-18 16:30:00,2019-04-18,16:30:00,3,160,neutre
summit machu picchu breathtaking panorama whisper secret ancient civilization,Awe,2017-11-05 22:00:00,MachuPicchuAdventurer,Facebook,"['#Awe', '#AncientCivilizations']",28.0,55.0,Peru,2017,11,5,22,2017-11-05 22:00:00,2017-11-05,22:00:00,6,17,positif
heart new york city time square dazzle light vibrant spectacle urban energy,Excitement,2022-07-20 21:45:00,TimesSquareExplorer,Instagram,"['#Excitement', '#UrbanEnergy']",35.0,70.0,USA,2022,7,20,21,2022-07-20 21:45:00,2022-07-20,21:45:00,2,76,positif
captivated historical charm colosseum stone echoing tale gladiator valor,Captivation,2018-03-15 17:30:00,ColosseumAdventurer,Twitter,"['#Captivation', '#GladiatorTales']",25.0,50.0,Italy,2018,3,15,17,2018-03-15 17:30:00,2018-03-15,17:30:00,3,27,neutre
sailing azure water maldives wave whisper serenity paradise,Serenity,2019-10-28 14:15:00,MaldivesSailor,Facebook,"['#Serenity', '#ParadiseWhispers']",22.0,45.0,Maldives,2019,10,28,14,2019-10-28 14:15:00,2019-10-28,14:15:00,0,166,neutre
midst amazon rainforest symphony wildlife creates orchestra nature wonder,Wonder,2021-06-10 16:00:00,AmazonExplorer,Instagram,"['#Wonder', '#NatureOrchestra']",30.0,60.0,Brazil,2021,6,10,16,2021-06-10 16:00:00,2021-06-10,16:00:00,3,187,neutre
walking great wall china step testament ancient engineering marvel,Awe,2017-08-18 19:30:00,GreatWallWalker,Twitter,"['#Awe', '#EngineeringMarvels']",18.0,35.0,China,2017,8,18,19,2017-08-18 19:30:00,2017-08-18,19:30:00,4,17,positif
summit mount fuji breathtaking sunrise paint sky hue accomplishment,Accomplishment,2020-04-15 05:30:00,FujiSummitAchiever,Facebook,"['#Accomplishment', '#SunriseHues']",28.0,55.0,Japan,2020,4,15,5,2020-04-15 05:30:00,2020-04-15,05:30:00,2,1,positif
exploring ancient ruin angkor wat stone whispering story khmer civilization,Exploration,2016-11-22 13:00:00,AngkorWatAdventurer,Instagram,"['#Exploration', '#KhmerStories']",20.0,40.0,Cambodia,2016,11,22,13,2016-11-22 13:00:00,2016-11-22,13:00:00,1,78,neutre
skiing slope swiss alp turn dance majesty snowcapped peak,Adventure,2019-01-10 14:45:00,AlpsSkiAdventurer,Twitter,"['#Adventure', '#SnowPeakDance']",22.0,45.0,Switzerland,2019,1,10,14,2019-01-10 14:45:00,2019-01-10,14:45:00,3,5,neutre
tranquility kyoto bamboo forest whisper ancient zen wisdom echo grove,Tranquility,2023-02-28 16:20:00,KyotoBambooSeeker,Facebook,"['#Tranquility', '#ZenWisdom']",25.0,50.0,Japan,2023,2,28,16,2023-02-28 16:20:00,2023-02-28,16:20:00,1,181,neutre
cruising fjord norway icy landscape breathtaking masterpiece nature grandeur,Grandeur,2018-05-28 18:30:00,NorwayFjordExplorer,Instagram,"['#Grandeur', '#IcyMasterpiece']",22.0,45.0,Norway,2018,5,28,18,2018-05-28 18:30:00,2018-05-28,18:30:00,0,88,positif
front row adeles concert note someone like resonates soulstirring emotion,Emotion,2022-09-15 20:00:00,AdeleConcertGoer,Instagram,"['#Emotion', '#AdeleConcert']",40.0,80.0,USA,2022,9,15,20,2022-09-15 20:00:00,2022-09-15,20:00:00,3,63,neutre
dancing star beyoncs live show feeling power single lady every move,Energy,2019-07-28 21:30:00,BeyonceDancer,Twitter,"['#Energy', '#BeyonceConcert']",35.0,70.0,USA,2019,7,28,21,2019-07-28 21:30:00,2019-07-28,21:30:00,6,68,positif
crowd taylor swift concert lyric love story create enchanting fairy tale,Enchantment,2021-05-10 19:45:00,SwiftieDreamer,Facebook,"['#Enchantment', '#TaylorSwift']",30.0,60.0,USA,2021,5,10,19,2021-05-10 19:45:00,2021-05-10,19:45:00,0,67,positif
rocking guitar solo queen tribute concert journey back time freddies spirit,Nostalgia,2018-12-02 22:15:00,QueenTributeFan,Instagram,"['#Nostalgia', '#QueenTribute']",22.0,45.0,UK,2018,12,2,22,2018-12-02 22:15:00,2018-12-02,22:15:00,6,136,neutre
swaying ed sheerans acoustic melody serene evening filled perfect moment,Serenity,2020-08-18 19:00:00,SheeranMelodyLover,Twitter,"['#Serenity', '#EdSheeranConcert']",18.0,35.0,UK,2020,8,18,19,2020-08-18 19:00:00,2020-08-18,19:00:00,1,166,positif
immersed pulsating beat bruno mar concert uptown funk becomes city joy,Joy,2017-03-28 20:30:00,MarsJoyExplorer,Facebook,"['#Joy', '#BrunoMars']",28.0,55.0,USA,2017,3,28,20,2017-03-28 20:30:00,2017-03-28,20:30:00,1,116,positif
michael jackson tribute show moonwalking hit celebration king pop,Celebration,2022-01-15 21:15:00,MJTributeDancer,Instagram,"['#Celebration', '#MJTribute']",25.0,50.0,USA,2022,1,15,21,2022-01-15 21:15:00,2022-01-15,21:15:00,5,28,neutre
swinging rhythm frank sinatra tribute feeling timeless charm fly moon,Charm,2019-06-10 18:45:00,SinatraCharmListener,Twitter,"['#Charm', '#SinatraTribute']",22.0,45.0,USA,2019,6,10,18,2019-06-10 18:45:00,2019-06-10,18:45:00,0,31,positif
mosh pit metallica concert thunderous chord create symphony headbanging ecstasy,Ecstasy,2023-03-20 22:30:00,MetallicaMoshWarrior,Facebook,"['#Ecstasy', '#MetallicaConcert']",35.0,70.0,USA,2023,3,20,22,2023-03-20 22:30:00,2023-03-20,22:30:00,0,59,neutre
experiencing magic coldplay concert fix becomes beacon hope night,Hope,2016-11-28 19:00:00,ColdplayHopeSeeker,Instagram,"['#Hope', '#ColdplayMagic']",30.0,60.0,UK,2016,11,28,19,2016-11-28 19:00:00,2016-11-28,19:00:00,0,100,positif
justin bieber concert infectious beat baby create dance floor unbridled enthusiasm,Enthusiasm,2018-08-05 20:00:00,BieberDanceEnthusiast,Instagram,"['#Enthusiasm', '#JustinBieber']",40.0,80.0,Canada,2018,8,5,20,2018-08-05 20:00:00,2018-08-05,20:00:00,6,71,neutre
spotlight lady gaga show costume change metamorphosis creativity artistry,Creativity,2021-04-15 21:30:00,GagaArtisticChameleon,Twitter,"['#Creativity', '#LadyGaga']",35.0,70.0,USA,2021,4,15,21,2021-04-15 21:30:00,2021-04-15,21:30:00,3,43,neutre
immersed soulful melody adele tear flow freely moved emotion hello,Emotion,2019-11-28 19:45:00,AdeleMelodyTearjerker,Facebook,"['#Emotion', '#AdeleMelodies']",30.0,60.0,UK,2019,11,28,19,2019-11-28 19:45:00,2019-11-28,19:45:00,3,63,positif
drenched confetti katy perry concert kaleidoscope color igniting night sky,Colorful,2020-06-22 22:00:00,KatyPerryColorExplosion,Instagram,"['#Colorful', '#KatyPerry']",22.0,45.0,USA,2020,6,22,22,2020-06-22 22:00:00,2020-06-22,22:00:00,0,32,neutre
audience jayz performance lyric empire state mind become anthem pride,Pride,2017-09-10 20:15:00,JayZEmpireListener,Twitter,"['#Pride', '#JayZAnthem']",18.0,35.0,USA,2017,9,10,20,2017-09-10 20:15:00,2017-09-10,20:15:00,6,149,positif
dancing shakiras rhythmic beat hip swaying hypnotic charm hip dont lie,Hypnotic,2022-02-28 21:15:00,ShakiraHipsDancer,Facebook,"['#Hypnotic', '#ShakiraRhythms']",28.0,55.0,Colombia,2022,2,28,21,2022-02-28 21:15:00,2022-02-28,21:15:00,0,102,neutre
u concert anthemic chord without create timeless moment connection,Connection,2016-05-15 19:30:00,U2ConnectionSeeker,Instagram,"['#Connection', '#U2Anthem']",25.0,50.0,Ireland,2016,5,15,19,2016-05-15 19:30:00,2016-05-15,19:30:00,6,38,neutre
rocking gun n rose show iconic riff sweet child mine echoing night,Iconic,2018-12-10 22:30:00,GunsNRosesRiffRockstar,Twitter,"['#Iconic', '#GNRConcert']",22.0,45.0,USA,2018,12,10,22,2018-12-10 22:30:00,2018-12-10,22:30:00,0,103,positif
crowd ariana grande concert high note create euphoric symphony,Euphoria,2023-01-22 20:00:00,ArianaEuphoriaChaser,Facebook,"['#Euphoria', '#ArianaGrande']",35.0,70.0,USA,2023,1,22,20,2023-01-22 20:00:00,2023-01-22,20:00:00,6,75,positif
swaying reggae vibe bob marley tribute concert chord journey jamaica soul,Journey,2020-03-05 18:45:00,MarleyReggaeTraveler,Instagram,"['#Journey', '#BobMarleyTribute']",30.0,60.0,Jamaica,2020,3,5,18,2020-03-05 18:45:00,2020-03-05,18:45:00,3,115,neutre
captivated spellbinding plot twist audience applauds experiencing rollercoaster emotion movie premiere,Excitement,2018-10-12 20:00:00,MovieEnthusiastPremiereAttendee,Twitter,"['#Excitement', '#MoviePremiereThrills']",40.0,80.0,USA,2018,10,12,20,2018-10-12 20:00:00,2018-10-12,20:00:00,4,76,neutre
credit roll profound sense nostalgia wash reminiscent cherished moment classic film,Nostalgia,2019-06-25 22:15:00,FilmLoverNostalgiaSeeker,Instagram,"['#Nostalgia', '#ClassicFilmMoments']",35.0,70.0,UK,2019,6,25,22,2019-06-25 22:15:00,2019-06-25,22:15:00,1,136,positif
streaming latest web series viewer engrossed character journey feeling sense connection empathy,Engagement,2020-07-08 19:30:00,WebSeriesViewerCharacterConnection,Facebook,"['#Engagement', '#WebSeriesJourney']",30.0,60.0,Canada,2020,7,8,19,2020-07-08 19:30:00,2020-07-08,19:30:00,2,69,positif
film festival indie filmmaker creation receives standing ovation evoking pride sense accomplishment,Pride,2017-09-18 21:45:00,IndieFilmmakerFestivalSuccess,Twitter,"['#Pride', '#IndieFilmSuccess']",22.0,45.0,Australia,2017,9,18,21,2017-09-18 21:45:00,2017-09-18,21:45:00,0,149,neutre
watching heartwarming family drama tear flow freely character overcome challenge leaving viewer warm glow,Touched,2021-01-15 18:00:00,DramaEnthusiastHeartwarmingMoments,Instagram,"['#Touched', '#FamilyDramaMoments']",28.0,55.0,India,2021,1,15,18,2021-01-15 18:00:00,2021-01-15,18:00:00,4,180,positif
oscar actor graciously accepts award radiating joy gratitude recognition outstanding performance,Gratitude,2016-02-28 20:30:00,AwardWinningActorOscarsRecipient,Facebook,"['#Gratitude', '#OscarWinningMoment']",18.0,35.0,USA,2016,2,28,20,2016-02-28 20:30:00,2016-02-28,20:30:00,6,90,positif
discovering hidden gem world documentary viewer enlightened inspired feeling renewed sense curiosity,Inspiration,2022-04-20 17:30:00,DocumentaryEnthusiastHiddenGemFinder,Twitter,"['#Inspiration', '#HiddenGemDiscovery']",22.0,45.0,France,2022,4,20,17,2022-04-20 17:30:00,2022-04-20,17:30:00,2,108,négatif
movie credit roll viewer experience mix awe contemplation pondering deeper meaning woven storyline,Contemplation,2019-11-05 21:15:00,FilmBuffContemplativeViewer,Instagram,"['#Contemplation', '#DeepMeanings']",28.0,55.0,Germany,2019,11,5,21,2019-11-05 21:15:00,2019-11-05,21:15:00,1,39,neutre
bingewatching thrilling crime series suspense keep viewer edge seat creating rush adrenaline,Suspense,2015-07-12 22:00:00,CrimeSeriesEnthusiastThrillSeeker,Facebook,"['#Suspense', '#CrimeSeriesThrills']",35.0,70.0,Japan,2015,7,12,22,2015-07-12 22:00:00,2015-07-12,22:00:00,6,175,positif
closing scene unfolds sense satisfaction wash completing cinematic journey profound fulfilling ending,Satisfaction,2020-09-10 19:45:00,FilmCriticSatisfactionSeeker,Twitter,"['#Satisfaction', '#FulfillingEnding']",22.0,45.0,Brazil,2020,9,10,19,2020-09-10 19:45:00,2020-09-10,19:45:00,3,165,positif
celebrating historic victory world cup nation erupts joy united triumph football team,Joy,2018-07-15 21:30:00,FootballFanWorldCupCelebration,Instagram,"['#Joy', '#WorldCupTriumph']",40.0,80.0,Brazil,2018,7,15,21,2018-07-15 21:30:00,2018-07-15,21:30:00,6,116,positif
olympics athlete perseverance shine earning gold medal inspiring generation remarkable achievement,Inspiration,2020-08-08 19:45:00,OlympicsEnthusiastGoldMedalWinner,Twitter,"['#Inspiration', '#OlympicAchievement']",35.0,70.0,USA,2020,8,8,19,2020-08-08 19:45:00,2020-08-08,19:45:00,5,108,positif
cricket championship nailbiting finish leaf fan edge seat experiencing rollercoaster emotion,Excitement,2019-06-25 22:15:00,CricketFanChampionshipThrills,Facebook,"['#Excitement', '#CricketChampionship']",30.0,60.0,India,2019,6,25,22,2019-06-25 22:15:00,2019-06-25,22:15:00,1,76,neutre
witnessing recordbreaking marathon spectator filled awe admiration endurance dedication runner,Admiration,2021-11-07 17:30:00,MarathonSpectatorRecordBreaking,Instagram,"['#Admiration', '#MarathonRecords']",22.0,45.0,Kenya,2021,11,7,17,2021-11-07 17:30:00,2021-11-07,17:30:00,6,2,positif
tennis grand slam fierce rivalry unfolds captivating fan display skill sportsmanship world stage,Captivation,2017-09-10 20:15:00,TennisEnthusiastGrandSlamDrama,Twitter,"['#Captivation', '#TennisRivalry']",28.0,55.0,UK,2017,9,10,20,2017-09-10 20:15:00,2017-09-10,20:15:00,6,27,positif
cheering underdog basketball final crowd erupts applause team defies odds claim championship title,Triumph,2022-06-20 21:00:00,BasketballFanUnderdogTriumph,Facebook,"['#Triumph', '#BasketballFinals']",18.0,35.0,USA,2022,6,20,21,2022-06-20 21:00:00,2022-06-20,21:00:00,0,182,neutre
golf tournament golfer precision focus lead stunning victory leaving spectator awe exceptional skill,Awe,2016-04-10 18:30:00,GolfEnthusiastPrecisionVictory,Instagram,"['#Awe', '#GolfVictory']",22.0,45.0,Scotland,2016,4,10,18,2016-04-10 18:30:00,2016-04-10,18:30:00,6,17,positif
experiencing thrill highspeed formula race fan edge seat driver compete championship,Thrill,2019-11-24 19:45:00,F1FanHighSpeedRaceExcitement,Twitter,"['#Thrill', '#Formula1Championship']",28.0,55.0,Germany,2019,11,24,19,2019-11-24 19:45:00,2019-11-24,19:45:00,6,178,neutre
cycling world championship climber conquers challenging terrain symbolizing determination achievement odds,Determination,2015-09-28 22:30:00,CyclingEnthusiastWorldChampion,Facebook,"['#Determination', '#CyclingChampion']",35.0,70.0,Italy,2015,9,28,22,2015-09-28 22:30:00,2015-09-28,22:30:00,0,52,positif
witnessing heartwarming comeback hockey final fan share tear joy team secures historic victory adversity,Heartwarming,2020-12-12 20:00:00,HockeyFanComebackVictory,Instagram,"['#Heartwarming', '#HockeyFinalsComeback']",22.0,45.0,Canada,2020,12,12,20,2020-12-12 20:00:00,2020-12-12,20:00:00,5,98,positif
series defeat soccer team face disappointment struggling find silver lining challenging season,Disappointment,2019-11-02 18:45:00,SoccerFanTeamDefeats,Twitter,"['#Disappointment', '#SoccerDefeats']",40.0,80.0,Brazil,2019,11,2,18,2019-11-02 18:45:00,2019-11-02,18:45:00,5,55,négatif
tennis tournament highly anticipated player experience setback leaving fan shock questioning unforeseen turn event,Frustration,2018-07-10 21:15:00,TennisEnthusiastUnexpectedSetback,Instagram,"['#Frustration', '#TennisSetback']",35.0,70.0,USA,2018,7,10,21,2018-07-10 21:15:00,2018-07-10,21:15:00,1,86,positif
